sampleID,nn_score,cent_dist,avg_dist,avg_dist_weighted,x_cent,y_cent,base_cent_dist,num_nn_averaged,init_num_nn,init_nn_score,per_diff_num_nn
sample_161,0.1086206896551724,0.0826780001327905,0.0582206459759868,0.001016815257456,-0.2835885300159912,3.1152502512635656,0.0806656306699076,29,54,0.4637037037037037,0.4629629629629629
sample_1038,0.1088659793814432,0.116450165053843,0.2111480913713005,0.0121376880625528,2.5454169343022692,-1.4956543699841045,0.110083694056907,97,152,0.399078947368421,0.3618421052631579
sample_40,0.1095744680851063,0.1699553312911385,0.1957474818298647,0.0104955507552819,2.4814648925295,-1.5221790448600174,0.1704938416661288,94,149,0.4018120805369127,0.3691275167785235
sample_1170,0.1103488372093023,0.2205631976756741,0.2013986717537446,0.0100015552853126,0.732676744973735,-3.708246057189197,0.2008823082675047,86,120,0.3299166666666667,0.2833333333333333
sample_791,0.1107142857142857,0.0787518395381023,0.124745207343893,0.0017492498982848,3.6213903562781504,-1.5619934666263264,0.080378339965543,28,106,0.7418867924528301,0.7358490566037735
sample_649,0.1115094339622641,0.0961115001493221,0.2438282598173468,0.0164867040049933,2.5625760231268067,-1.786800951575442,0.1024417446016098,106,132,0.2424242424242424,0.1969696969696969
sample_300,0.1116666666666666,0.2571770851518007,0.144647379347526,0.0032194815362126,2.5457529513936312,-0.5311571805252571,0.2577338027446056,36,68,0.4966176470588235,0.4705882352941176
sample_587,0.1121538461538461,0.2206149652764917,0.1897217990777487,0.0074503750566336,-1.3378859555621732,1.7462033990045902,0.2070125930959248,65,100,0.3749,0.35
sample_38,0.1122641509433962,0.293617475976262,0.2389542792858359,0.0163215011642934,2.5597856385207947,-1.8341503987472223,0.2747120649191959,106,133,0.2545864661654135,0.2030075187969924
sample_609,0.1122727272727272,0.2658373170755467,0.1211274033978089,0.0049118319358548,0.6341280784757604,-3.770118420571824,0.2620652091229457,66,128,0.5034375,0.484375
sample_655,0.1126229508196721,0.2936475262475123,0.1104070086185617,0.0041057970755523,0.608518983689594,-3.785197678950049,0.3064556170120272,61,104,0.4444230769230769,0.4134615384615384
sample_837,0.1128125,0.0758433660908163,0.1673096626296853,0.0065374684721863,-1.110686668977948,1.933551846412673,0.0812161342569541,64,112,0.4474999999999999,0.4285714285714285
sample_1047,0.1136363636363636,0.2996013663817674,0.1500653244198243,0.0051163410840439,-1.3608488774113543,1.7329956592426443,0.308837276892251,55,99,0.4632323232323232,0.4444444444444444
sample_665,0.1151162790697674,0.1208957005373093,0.1868327409917194,0.0098870106154365,2.5264680595452313,-1.2221640356951735,0.130375322354191,86,163,0.4985276073619632,0.4723926380368098
sample_645,0.1153846153846153,0.2680526917197738,0.2200982830489759,0.0103408622082838,-1.1018594726612214,1.808494403612583,0.2772525681566314,78,122,0.3899180327868852,0.360655737704918
sample_438,0.1157142857142857,2.8427275554803457,0.0985223730476106,0.0015477245627026,2.5973822947894147,-0.4302894588613507,2.8161388494204354,28,59,0.5222033898305085,0.5254237288135594
sample_1076,0.1158333333333333,0.1514217757999247,0.2022534161907497,0.0113195154302835,2.51447082834391,-1.4127350137378143,0.1409060803700123,96,144,0.3754861111111112,0.3333333333333333
sample_1021,0.1167816091954023,0.2306171639100616,0.1884356894084166,0.0097291097321393,2.481313050479244,-1.3151294114916032,0.2237644068927639,87,125,0.33832,0.304
sample_1037,0.1168965517241379,0.1541590490418125,0.1877891332290479,0.009661610405686,2.485956585344269,-1.3174249038376349,0.1331960161411984,87,133,0.3744360902255639,0.3458646616541353
sample_181,0.1171875,0.1176608891761133,0.1625530237552749,0.0030059817251733,2.535885164102422,-0.3961632496916573,0.1711384830494284,32,64,0.5125000000000001,0.5
sample_177,0.1172916666666666,0.1246206642529268,0.2077466094940039,0.0117691139561475,2.544121996498947,-1.4417242030752142,0.1125923251736337,96,144,0.3774305555555555,0.3333333333333333
sample_900,0.1174025974025974,0.3262542902700608,0.1817524192417366,0.0090522480026186,0.6981024500724614,-4.1801099072048675,0.313717679226627,77,103,0.3018446601941748,0.2524271844660194
sample_496,0.117457627118644,0.1785547959774178,0.1632470896367231,0.0057257168203857,-0.1022240968435892,2.9424076284503577,0.1627695697787529,59,136,0.5815441176470588,0.5661764705882353
sample_1192,0.1179120879120879,0.4327873399808178,0.1900061271746075,0.0099511476736514,2.49552745733549,-1.4362304052845352,0.4093364219488726,91,164,0.4695731707317072,0.4451219512195122
sample_610,0.118,0.204349564198037,0.1078885159902191,0.0024936344194241,0.7427074402369911,-4.4393886239179166,0.2422560787158794,40,68,0.4260294117647059,0.4117647058823529
sample_716,0.1182051282051282,0.0922380009325801,0.1928764221842838,0.0091689504163267,0.704501594764052,-3.6249835632353986,0.0669680771275436,78,129,0.4213178294573643,0.3953488372093023
sample_155,0.1189130434782609,0.2673749481160604,0.0980641540155636,0.0026444843517647,-0.2257502991455996,3.024290184427656,0.2823174271818485,46,72,0.3922222222222222,0.3611111111111111
sample_1055,0.119010989010989,0.1526890020515425,0.2001258198085003,0.0107908369289255,2.471838108831673,-1.3357809499218003,0.145508475745139,91,121,0.3008264462809916,0.2479338842975206
sample_3,0.1190196078431372,0.1702852524162365,0.0907181957548936,0.0028461252026772,2.8364366077336776,-2.2565132624231232,0.1578909198878417,51,70,0.3255714285714285,0.2714285714285714
sample_884,0.1190697674418604,0.2159903754337208,0.1752783611985243,0.0086875121746211,2.4246801386034926,-1.461847265066493,0.1967578337738668,86,142,0.4323943661971831,0.3943661971830985
sample_797,0.1196551724137931,0.1741894420764434,0.0677640546208861,0.0009905208122924,1.3572239493134062,2.730693325152183,0.1904302329940574,29,82,0.6434146341463415,0.6463414634146342
sample_194,0.1196842105263158,0.1483525784150787,0.2028642475161891,0.0111710452678305,2.5402225585540563,-1.4430109308444936,0.1376306071775549,95,150,0.4032,0.3666666666666666
sample_283,0.1198360655737705,0.2697234716534411,0.1389082431532671,0.0050375536242932,2.6592726279709935,-2.174256139595202,0.2410711215342894,61,108,0.4441666666666666,0.4351851851851852
sample_1193,0.1201492537313432,0.2927328551129795,0.2068266797000737,0.0079342557826047,-0.2030919498312167,2.8555781696855354,0.298599025397385,67,116,0.4481034482758621,0.4224137931034483
sample_287,0.1204651162790697,0.1384094660049338,0.1204609451527825,0.0029888222452637,0.7090050578702334,-4.410770497610925,0.1753890714525987,43,64,0.3545312499999999,0.328125
sample_1066,0.1204761904761904,0.2322815577836869,0.1708750086797964,0.0063098720540113,-1.2243310687627669,1.8404039478472511,0.2471893180699181,63,111,0.4406306306306307,0.4324324324324324
sample_322,0.1204938271604938,0.0504797919337588,0.1906369619650504,0.0097315513722888,0.6757536479859862,-4.1168283610235585,0.0439741015331142,81,117,0.3533333333333334,0.3076923076923077
sample_197,0.1207865168539325,0.2136377750709604,0.2097893584060523,0.0112554389564784,2.6978992343386476,-2.0382848916715077,0.2267807658299579,89,124,0.3354838709677419,0.282258064516129
sample_1255,0.1212698412698412,0.6176432214291718,0.1198861278931304,0.0045811862679724,0.6144059197143187,-3.7222246623168336,0.5816174043921079,63,108,0.4282407407407407,0.4166666666666667
sample_969,0.1212941176470588,0.0951473884983373,0.1861799185501577,0.0088821086739755,0.7220935764123821,-3.796556620899554,0.1090685459865996,85,130,0.3873076923076922,0.3461538461538461
sample_1127,0.1222727272727273,0.1059242099312228,0.1543409328713537,0.0017064140607672,-0.8965288325628162,-1.0489516679411024,0.2028495114702898,22,32,0.3306249999999999,0.3125
sample_907,0.1223529411764706,0.2341029846298506,0.1302117932058817,0.0053376811444091,0.6321845809695906,-3.7452867611811342,0.2148834783501741,68,108,0.4119444444444444,0.3703703703703703
sample_491,0.1226,0.3149515293486704,0.1387627714422675,0.004343565292023,-1.4155323756973277,1.6972374293148544,0.3226701052978616,50,78,0.3839743589743589,0.358974358974359
sample_949,0.1227722772277227,0.1444321414510637,0.2253197703391758,0.0127589096017072,2.529043075505939,-1.5498574088190844,0.1347453269816238,101,151,0.3707284768211921,0.3311258278145695
sample_1022,0.1228571428571428,0.0427234106216094,0.1624620086622991,0.0075339348924258,0.6860585066255303,-3.693194583727617,0.0561555242283543,77,126,0.4235714285714285,0.3888888888888889
sample_1161,0.1231818181818181,0.3727396122544256,0.1919406800676924,0.0048662562793372,-2.2411614158535498,-0.6642038440606476,0.3998444378049979,44,84,0.5010714285714286,0.4761904761904761
sample_1214,0.1235294117647058,0.1635217682511077,0.2199101886011499,0.0025118472201112,0.7931279251086205,-2.603108882341924,0.165498531310083,17,99,0.826969696969697,0.8282828282828283
sample_628,0.1238461538461538,0.3406923683646048,0.2092939982215437,0.0116748106213112,0.6914509378502081,-4.0121001903013935,0.3307866362200154,91,123,0.3109756097560975,0.2601626016260163
sample_1147,0.1245,0.3407766774208304,0.165019697423048,0.0015841005307525,-1.078734094916732,-1.0754956262832387,0.366172397497662,20,26,0.3138461538461538,0.2307692307692307
sample_464,0.1253333333333333,0.0738083072524091,0.0952796006630248,0.002478374756372,-0.217826563051913,3.0475018339487927,0.0972867948985409,45,64,0.3546875,0.296875
sample_1019,0.1253623188405797,0.5012638440177465,0.1903609306822992,0.0076188858616461,-1.1700428143722867,1.8316503803956543,0.5010502344271437,69,111,0.4183783783783784,0.3783783783783784
sample_472,0.1255357142857142,0.1615950625553058,0.1558359444919482,0.0051255768165976,-0.1063379408816772,2.9793243494745822,0.1408569923330839,56,99,0.4668686868686869,0.4343434343434343
sample_32,0.1255844155844155,0.4700494411079177,0.1738378310901711,0.008243542138986,2.5423500168328745,-1.180009484369001,0.4627773940345752,77,139,0.4782014388489208,0.4460431654676259
sample_762,0.1273076923076923,0.4504233587194639,0.2512095374747208,0.0122635521364659,1.2634144655106838,1.775540248195553,0.4833283317679744,78,165,0.5419999999999999,0.5272727272727272
sample_953,0.1276767676767677,0.1800459055656122,0.2445634001808541,0.0151101435374153,1.0016842964096873,2.461360449015637,0.1887991781797084,99,130,0.3011538461538462,0.2384615384615384
sample_938,0.1277358490566037,0.111469046943959,0.1711842708585013,0.005504635037968,0.8181891806007744,-4.334211667448783,0.1009508024438795,53,84,0.400595238095238,0.369047619047619
sample_17,0.1279268292682926,0.3123425110717023,0.1946411026696564,0.0102213083671044,0.7233169382214465,-4.151414951495026,0.3196314807593226,82,102,0.2631372549019607,0.196078431372549
sample_880,0.1280459770114942,0.1574667541695875,0.2539658627183647,0.0138763117332195,-3.7942146520426694,0.0825971580072421,0.156679201013702,87,160,0.47725,0.45625
sample_173,0.1284615384615384,0.2912336839867875,0.1255826511981768,0.0045516412863494,0.6298177437229001,-3.832742610142508,0.2941593072627232,65,95,0.3592631578947368,0.3157894736842105
sample_1204,0.1287912087912088,0.3360898702254176,0.1938288612958597,0.0099191078453015,2.4727368924058735,-1.411792658499916,0.3122017710467091,91,148,0.4249324324324325,0.3851351351351351
sample_898,0.1290588235294117,0.3405452421525808,0.2037521461029134,0.0101734422516785,2.625787137207898,-2.033877497898198,0.3312970480874668,85,137,0.4172262773722627,0.3795620437956204
sample_771,0.1292380952380952,0.3183328230272478,0.2553330776754049,0.0168484951112807,0.9771098622490794,2.390523513208506,0.3225527514744783,105,144,0.3297222222222222,0.2708333333333333
sample_340,0.1296078431372549,0.2501449021286877,0.155442076171698,0.0046268431260552,1.3752796355089618,1.5791245496585231,0.2659095284827979,51,102,0.5205882352941177,0.5
sample_948,0.1297029702970297,0.3445598140458202,0.2207952901928334,0.0123382626841761,2.5051744764382904,-1.5668464097086587,0.3321666728572964,101,160,0.417875,0.36875
sample_273,0.1297402597402597,0.4479254392428848,0.169016099624742,0.0082120608160977,2.551933521438236,-1.1722215934684057,0.4429148389826707,77,120,0.4029166666666666,0.3583333333333333
sample_698,0.1311111111111111,0.1903435963840726,0.2358738425584948,0.0141373732659859,2.67175330299784,-1.9691103239460248,0.1748409667311302,99,151,0.3909271523178808,0.3443708609271523
sample_914,0.1311764705882352,0.2184890941986095,0.1524348302221221,0.0048928708159191,-3.260682520591347,-0.1033766124207719,0.2444461292023418,51,187,0.7124064171122995,0.7272727272727273
sample_714,0.1313888888888889,0.2113718976519546,0.0655222465120674,0.0014070676844948,-0.2440521506841404,3.086786135719267,0.2284714759315151,36,51,0.3437254901960784,0.2941176470588235
sample_550,0.1314285714285714,0.0931739819317011,0.2131101593020186,0.0126509006589449,-3.517992482392361,0.0564007132782845,0.0884492745148755,91,153,0.4383660130718954,0.4052287581699346
sample_551,0.1315584415584415,0.2497609304560123,0.2323580044277365,0.0114813096518825,2.519759110519916,-0.9340025577711706,0.2482845349647297,77,104,0.3134615384615384,0.2596153846153846
sample_737,0.1321739130434782,0.2842156533197997,0.2333956999953821,0.0132301555043817,0.9502424103413304,2.5108039264979505,0.2838321100904197,92,127,0.3274803149606299,0.2755905511811024
sample_682,0.1328971962616822,0.0782245882556651,0.2430786090182564,0.0146882510292138,2.547598948505612,-1.6066873616278916,0.0714783186363903,107,150,0.3445333333333333,0.2866666666666667
sample_1102,0.1339999999999999,0.3020530426604179,0.0738143161416511,0.0016849331800531,2.9420101465314943,-2.23789119343543,0.270005053869825,40,80,0.52725,0.5
sample_525,0.1340740740740741,0.1643333550983339,0.2473453617605458,0.0162968574136814,2.6167253786147167,-1.911110595098188,0.1832670697262353,108,136,0.2777205882352941,0.2058823529411764
sample_87,0.1345098039215686,0.2380646519292642,0.163592151256782,0.0047475638222061,1.3786226084918785,1.5882913188028691,0.2476944262197987,51,104,0.5305769230769231,0.5096153846153846
sample_1009,0.135,0.8810189194064594,0.1959877746048104,0.0039184014245486,-1.7098204964808168,1.4477594173158606,0.9024906772849708,34,75,0.5609333333333333,0.5466666666666666
sample_188,0.1352857142857142,0.2927171177672995,0.1646947508135191,0.0064352739562261,2.6761046387627685,-2.149279011254808,0.3011492160365737,70,115,0.4296521739130434,0.391304347826087
sample_258,0.1353191489361702,0.2530413427014032,0.2187190153107278,0.0117465153504664,0.7172332604156769,-3.921790676872409,0.2439542860676347,94,118,0.2788983050847458,0.2033898305084746
sample_1020,0.1355208333333333,0.2689804442261473,0.2034925513043596,0.0107834717013327,2.4897377725526586,-1.4108346857734917,0.2593760138394552,96,132,0.341969696969697,0.2727272727272727
sample_518,0.1355357142857143,0.216939590350139,0.1108610586778608,0.0032557088088099,2.7632343095350307,-2.248320126395641,0.1846924554581595,56,89,0.416067415730337,0.3707865168539326
sample_796,0.1359550561797753,0.144689543786912,0.2752987771648774,0.0146602651683302,-0.2372903734925324,2.6837042635254797,0.1634568777415581,89,138,0.4072463768115941,0.3550724637681159
sample_1240,0.1360215053763441,0.2882042233186649,0.2314207014719478,0.0128425508235218,2.7255200441588707,-1.9863618631195736,0.2725708129754625,93,154,0.4327922077922078,0.3961038961038961
sample_1203,0.1361176470588235,0.1963730550231312,0.1952400121505159,0.0094332813134305,2.4300629638872833,-1.3598060102377856,0.185688964398953,85,157,0.4938853503184713,0.4585987261146497
sample_842,0.1366346153846153,0.4963319361298301,0.2557123944177707,0.0161020687679127,0.9263795555187454,2.3816688016225194,0.4969418005423403,104,150,0.3625333333333334,0.3066666666666666
sample_930,0.1373469387755102,0.3421766095845159,0.2372117034947886,0.0133848891611278,0.8529431269585752,-3.7287573717216778,0.2971449176740399,98,125,0.2868799999999999,0.216
sample_941,0.1377419354838709,0.1860835366852798,0.098748398927459,0.0018368859829277,1.5941377075465053,-3.8819701197378502,0.1656921975006868,31,72,0.5975,0.5694444444444444
sample_73,0.1384482758620689,0.2354253706735916,0.258197134476289,0.0083803522156195,-2.3006111881579865,-0.5787237892331295,0.3097766933908469,58,110,0.4996363636363636,0.4727272727272727
sample_129,0.1385185185185185,0.1022807945001323,0.1021363881361197,0.0016629157113424,1.710449354527056,-3.7469967600623777,0.0736539740753558,27,76,0.6388157894736842,0.6447368421052632
sample_1010,0.1387499999999999,0.0818114035275991,0.2231460970670336,0.0088852170492247,-0.0678173142230929,2.8698448049891025,0.1033439239675391,72,134,0.4930597014925372,0.4626865671641791
sample_558,0.1388372093023255,2.117374651334378,0.0697640327803362,0.0017693439859591,2.8756334139421917,-2.264565419720413,2.080771076518507,43,78,0.4725641025641026,0.4487179487179487
sample_607,0.1391208791208791,0.121883735510868,0.2663521065129552,0.0147975328099359,1.0844442947836723,-3.7662106967777698,0.1199974534744695,91,135,0.3916296296296296,0.3259259259259259
sample_1185,0.1393055555555555,0.3661370978096698,0.218323464080648,0.0085545752560743,-1.258321727360309,1.7802930445536342,0.3674158001261328,72,105,0.3714285714285714,0.3142857142857143
sample_986,0.1397499999999999,0.3778323193111961,0.2189308692636769,0.0110476426904492,2.5270910868451053,-1.0012174839574943,0.3659090690716667,80,107,0.311588785046729,0.2523364485981308
sample_1212,0.1403703703703704,0.3920119586453525,0.1699037754333583,0.0077980101840754,2.4254480037852635,-1.3965729634532795,0.381113828868563,81,159,0.5161006289308177,0.490566037735849
sample_992,0.1405813953488372,0.2220398648084448,0.1953475386350463,0.0095678543747406,0.6885090630975325,-3.964281744351723,0.2150895650650398,86,130,0.3854615384615384,0.3384615384615385
sample_431,0.1408823529411765,0.2374232508821949,0.2837944985944994,0.017675008068927,0.1597049836401416,2.435568569425094,0.2432750711591682,102,161,0.4180124223602484,0.3664596273291925
sample_111,0.1411111111111111,0.1422843449614704,0.1694489336672595,0.0068308284227467,2.7770786425972895,-2.1456365517661267,0.1770739957164424,72,111,0.41,0.3513513513513513
sample_895,0.14125,0.2464760722101479,0.1797508082522276,0.0030059833931278,3.5660213148430073,-1.685635225942644,0.2744563065316719,32,88,0.6553409090909091,0.6363636363636364
sample_251,0.1413414634146341,0.1000175785364304,0.2276378816364804,0.0107024543989675,-0.8895616941713593,1.9283297035594504,0.099772317085537,82,134,0.4370149253731343,0.3880597014925373
sample_527,0.1414864864864864,0.1688596553015364,0.1545331816934783,0.0063312982938388,0.6599370217912107,-3.852363516466576,0.1711578659518271,74,126,0.4634920634920634,0.4126984126984127
sample_1011,0.1417073170731707,0.386584927154562,0.1755476132246266,0.0078039177847264,0.6947831872088772,-3.732033959637093,0.3715355308354469,82,140,0.4599285714285714,0.4142857142857143
sample_1086,0.1420588235294117,0.3953832047792054,0.2827447013436395,0.0103214602078266,-2.4049585817276395,-0.5364453670932601,0.5708840573928659,68,148,0.5582432432432433,0.5405405405405406
sample_970,0.1426190476190476,0.569238844172675,0.1366178979826671,0.0033794297584672,-1.5070688860387746,1.6327391809516638,0.5702509876431698,42,83,0.5165060240963856,0.4939759036144578
sample_313,0.1428169014084506,0.0731608472455575,0.1955942919260781,0.0077831257815227,-1.00574691689262,1.970625583161031,0.0790935104013158,71,118,0.4433898305084746,0.3983050847457627
sample_473,0.1433333333333333,0.2434491825343174,0.1252721142047201,0.0038870249200819,2.7297168089030746,-2.2116115408312624,0.2653576084360294,60,98,0.43,0.3877551020408163
sample_849,0.1435849056603773,0.2910333889363378,0.1608650455066126,0.0048241186919517,1.3651935543770812,1.5813435538983058,0.3013805428372295,53,115,0.5560869565217391,0.5391304347826087
sample_382,0.14375,0.3140476115561981,0.185188267535991,0.0081928145742123,2.7123902451952393,-2.1068325160797863,0.2988662274425408,80,121,0.3904132231404958,0.3388429752066115
sample_591,0.1438297872340425,0.2505677910661123,0.1287566067412254,0.0030350517679177,-0.2459599057122841,3.015651471853074,0.2730892445986853,47,73,0.4142465753424658,0.3561643835616438
sample_256,0.1444776119402985,0.0711676600103888,0.2143455479191844,0.0083673789103078,-0.7813275685843796,2.14655920055098,0.0322700635348463,67,117,0.4672649572649572,0.4273504273504273
sample_200,0.1446938775510204,0.2035583149592881,0.2126266511367047,0.0116200346499307,2.5353217927576663,-1.3786769641695875,0.1928752159548589,98,142,0.3800704225352113,0.3098591549295774
sample_531,0.145,0.2940300807548376,0.1552800764510574,0.0060832337950199,0.6358750231838598,-4.020186979271063,0.3010923658814344,68,99,0.3733333333333333,0.3131313131313131
sample_824,0.1450588235294117,0.3208615240558429,0.2230739414028066,0.0110315704384885,0.830751143004368,-3.5732102657990725,0.3765284733776788,85,134,0.4142537313432836,0.3656716417910448
sample_602,0.145076923076923,0.2105981371516566,0.1666304381044361,0.0061127689354445,-1.122649699840657,1.908106183062667,0.2170758102837175,65,120,0.4801666666666666,0.4583333333333333
sample_442,0.1455238095238095,0.093715083404146,0.2737345177161452,0.0175502371524608,1.0618553511106743,2.2931363063419345,0.0885514952490149,105,150,0.3613333333333333,0.3
sample_244,0.1455263157894737,0.2018872152118952,0.1129030806211452,0.0020781248921504,0.7539591408299067,-4.469591193195186,0.229258476140704,38,68,0.4829411764705882,0.4411764705882353
sample_201,0.1456140350877193,0.1809171762427369,0.1019207947280945,0.0032863725761643,0.5900098092679404,-3.830229402339096,0.1783091694968643,57,89,0.4142696629213482,0.3595505617977528
sample_1162,0.146,0.4117269153604856,0.2766985761488214,0.0097689779979206,-2.360110916933965,-0.5371640522968987,0.532774880771587,65,107,0.4350467289719626,0.3925233644859813
sample_1210,0.1464444444444444,0.3162536797318496,0.0226002051000469,0.0006376008896856,2.084777800982652,-5.932179354854979,0.3193130448955754,45,51,0.2107843137254902,0.1176470588235294
sample_605,0.1466279069767441,0.3263234183609808,0.2970294384736798,0.0151505150264774,-0.0311452539352857,1.4612319515663816,0.324363396322863,86,157,0.4945222929936305,0.4522292993630573
sample_136,0.1466666666666666,0.2662914896123865,0.2635187287803247,0.0070287232772515,-3.837833417281652,-0.5566168451960434,0.3208160848786486,45,95,0.5452631578947369,0.5263157894736842
sample_1250,0.1470833333333333,0.2115055610483608,0.2033396001602755,0.0105411940803983,2.5029645839548027,-1.3911825118001555,0.2067725562613314,96,165,0.4632727272727273,0.4181818181818181
sample_291,0.1479761904761904,0.1479535768169309,0.2944013390728849,0.0147166780132416,-0.1204220007170042,1.774281436849879,0.1297089774187392,84,158,0.4967721518987341,0.4683544303797468
sample_1222,0.1484615384615384,0.0722054760639825,0.2375648120036604,0.0129184316482132,2.490916923205841,-1.0962888954246266,0.0540526817683527,91,121,0.3290082644628099,0.2479338842975206
sample_549,0.1484848484848484,0.2141579875390377,0.2715807072400554,0.015866979749075,0.9626911633080796,2.208657897979386,0.2258247858163778,99,183,0.4917486338797814,0.4590163934426229
sample_1089,0.1486764705882353,0.1894415373242786,0.2687468607708401,0.0104063224205989,-2.3291144845083944,-0.4884793020041609,0.2724899057950184,68,124,0.4906451612903226,0.4516129032258064
sample_1043,0.1487951807228915,0.8967616581715661,0.1839694782115205,0.0086881661262405,0.7174204876169056,-3.6625654471007825,0.8797999123711907,83,132,0.4159848484848484,0.3712121212121212
sample_834,0.1493243243243243,0.3203599620728656,0.240922357328878,0.0097114400601513,1.309621630292417,1.6906332574775778,0.2914813022327869,74,170,0.5908235294117647,0.5647058823529412
sample_1103,0.1494642857142857,0.2040704982737078,0.1491625731602834,0.0049464119962191,0.6828032499863991,-4.313343380151015,0.2158828253777175,56,78,0.3424358974358975,0.282051282051282
sample_1221,0.1495774647887323,0.2942408780813413,0.1677159894681768,0.0069802648423177,0.632409770359139,-4.066996688553274,0.3014738048341401,71,96,0.3435416666666667,0.2604166666666667
sample_917,0.1497777777777778,0.7270343711884573,0.1537305945662523,0.0039556775752036,1.5043915793772775,-3.7798576303233817,0.6954267363668446,45,113,0.6072566371681416,0.6017699115044248
sample_846,0.15,0.3111682481625387,0.241373949444171,0.0129102920736739,0.9979135471731396,-3.815870647234271,0.2768170043609599,89,125,0.34584,0.288
sample_92,0.1509638554216867,0.3321284107985193,0.286181972913159,0.0140851676607774,-0.1590948027592909,1.809966591237397,0.3234805413322668,83,162,0.5091975308641976,0.4876543209876543
sample_636,0.1510891089108911,0.3522927240606663,0.2591167528200118,0.0152729284058769,0.8904104677827981,2.337882359995208,0.3420328770979191,101,162,0.4227777777777778,0.3765432098765432
sample_1175,0.1511458333333333,0.1309372385728228,0.1998778443764117,0.0103202640805821,2.505046109069613,-1.424424275496534,0.1156000507643216,96,163,0.4625766871165644,0.4110429447852761
sample_801,0.1514925373134328,0.2605250308436552,0.2538366817480303,0.0103084764211762,-0.2980492640165866,1.0157440945563068,0.2777171541724837,67,162,0.6155555555555556,0.5864197530864198
sample_424,0.1516949152542372,0.3507811098739633,0.2486393623544597,0.0082738749968133,-0.397962780679524,1.1508503178610092,0.3780016006444047,59,135,0.576,0.562962962962963
sample_576,0.1518333333333333,0.2683127749619127,0.1528371907467737,0.0051564322452183,-1.235542554092165,1.825501034945267,0.2722345381179896,60,106,0.4696226415094339,0.4339622641509434
sample_883,0.1519101123595505,0.2032512620435208,0.2131241221157407,0.0119160472655408,-3.51790813559309,0.0580126102539914,0.2041026316760623,89,146,0.433013698630137,0.3904109589041096
sample_27,0.1519444444444444,0.2098587611732132,0.1972177256146039,0.0039790084576216,2.4662096869089214,-0.3555059591639856,0.2984057079380836,36,57,0.42,0.3684210526315789
sample_486,0.15225,0.1728274272977845,0.207652419425687,0.0094116031578959,0.4741630679169816,2.557987336081988,0.1591164302403768,80,160,0.5255,0.5
sample_690,0.1525490196078431,0.3016628758178838,0.2677836345508503,0.0076899902608943,-3.87849601972223,-0.4330017948195184,0.3417346847562571,51,154,0.6807792207792208,0.6688311688311688
sample_1109,0.1527272727272727,0.185239249582531,0.2677434656678137,0.0100355734191515,-2.289551276406701,-0.43428000382188,0.1882422074028111,66,126,0.5054761904761905,0.4761904761904761
sample_292,0.1533333333333333,0.2604438328827747,0.168934754412579,0.0068068172522546,2.6406560022855134,-2.1374398369818595,0.2781022670093974,72,141,0.526595744680851,0.4893617021276595
sample_1136,0.1533333333333333,0.7442081034007562,0.3349953409148943,0.0052591727091445,-1.5326152462633014,-1.0199872415828612,0.8089781933823994,27,54,0.5461111111111111,0.5
sample_137,0.1535714285714285,0.2585754290993214,0.2454175170998008,0.0065012462386166,-3.761268284228198,-0.6726314685401513,0.3371095665382237,42,155,0.736,0.7290322580645161
sample_677,0.153695652173913,0.217088681865491,0.1578880117932349,0.0041772527652318,-3.2640219242762187,-0.110390337109532,0.2474942831300017,46,172,0.7370348837209303,0.7325581395348837
sample_328,0.1537499999999999,0.1570898877206155,0.0712764799642994,0.000941130608019,1.6912368666557804,-3.868093239604059,0.1536584052840144,24,47,0.511063829787234,0.4893617021276595
sample_83,0.1541935483870967,0.5161334616934415,0.237293112542456,0.0130403282644938,0.9359680510755252,2.5038921433783505,0.5186879020756029,93,132,0.368030303030303,0.2954545454545454
sample_23,0.1544,0.232394472087646,0.1579467432332077,0.0064482730987563,0.6627380207566164,-3.8665787789626584,0.2292445055899195,75,109,0.3751376146788991,0.3119266055045872
sample_1227,0.1544230769230769,0.1096087130591322,0.0939344515411043,0.0027924945096321,2.8382457675202453,-2.2632300106246372,0.0905141194575247,52,99,0.5288888888888889,0.4747474747474747
sample_349,0.1544827586206896,0.0855557645735828,0.2215147565076743,0.0109970572187574,0.8113749596733482,-3.5884561130107153,0.0664132351508204,87,134,0.4038805970149253,0.3507462686567164
sample_1270,0.1544927536231884,0.0355219117248302,0.1780376899969938,0.0075144680816003,0.7327136430386048,-4.232744405915639,0.0418134992328027,69,90,0.3038888888888889,0.2333333333333333
sample_141,0.1545348837209302,0.2902902990765946,0.3001695018482907,0.0151497658274556,-0.0326282645537518,1.411506438983182,0.2881572900285563,86,148,0.4649999999999999,0.4189189189189189
sample_768,0.1546874999999999,0.1916105382379146,0.1844520599630701,0.0065188428211843,-1.3068707540270068,1.76969515688359,0.1933990891080672,64,118,0.5027118644067796,0.4576271186440678
sample_533,0.1548571428571428,0.3441253965070656,0.2163320363319925,0.0084565700562856,-0.7986772332139129,2.1168009691775413,0.2992372985489345,70,138,0.5339130434782609,0.4927536231884058
sample_1276,0.1553398058252427,0.3402986387795484,0.274885488253598,0.0167235212119773,0.5204809704237551,2.18413667536586,0.3265121777907392,103,185,0.484918918918919,0.4432432432432432
